Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1542-ES-06A7;1542 Sicily Earthquake;Naples, Biblioteca della Società Napoletana di Storia Patria, Sismica, 7/A3, Colanello Pacca, Discorso del terremoto, 1563-1580, cc. DXLIII-DXLIIII;Pacca, Cola Anello;;1563;Naples;;;Chronicle of the Earthquake damage to the city of Lentini;Italian;;;;MEMORIA / PASSATO E PRESENTE→Cronologia dello stesso evento;
M-1542-ES-06A8;1542 Sicily Earthquake;Messina, Biblioteca Regionale di Messina, Sala Rari, F.V. 94-96, Memorie istoriche di Sicilia, 3 voll, ms. sec.XVIII;Unknown;;1700;Messina;;;Memory of the Earthquakes that afflicted the government of Viceroy Gonzaga, during which the fortifications in particular were damaged.;Italian;;;;MEMORIA / PASSATO E PRESENTE→Cronologia dello stesso evento;
M-1542-ES-06A9;1542 Sicily Earthquake;Acireale, Biblioteca Zelantea di Acireale, Manoscritti, III.C.7.29 (B.27), F. Sclafani, Compendio Historico di Sicilia;Sclafani, Francesco;;1647;Unknown;;;Memory of the 1542 Earthquakes that damaged many buildings in the eastern cities of Sicily.;Italian;;;;MEMORIA / PASSATO E PRESENTE→Cronologia dello stesso evento;
M-1542-ES-06AA;1542 Sicily Earthquake;Catania, Biblioteca Comunale di Catania;Unknown;;1515;Catania;;;Chronicle of the Earthquakes that struck Sicily in 1542, with particular attention to the destruction of religious buildings and the devotional reaction of the population.;Italian;;;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1542-ES-06AC;1542 Sicily Earthquake;Jerusalem, The Jewish National and University Library, Epistolar collection KM 55;Ha-Cohen, Joseph ben Yehoshua;Ha-Cohen, Isaac;1542;;;;Report of the strong Earthquake in Sicily, around Syracuse. It razed large and mighty buildings to the ground and turned them into lakes of water. The dead numbered around twenty thousand. The destruction was considered a divine punishment.;;;;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1542-ES-06B5;1542 Sicily Earthquake;Unknown;Lacisio, Paolo;Amerbach, Bonifacius;1543;Strasbourg ;;Basel;The author reports that Sicily was shaken by an Earthquake so great and so horrendous that the two famous cities of Catania and Syracuse were largely destroyed. Augusta, on the other hand, was almost submerged by the sea, along with countless unnamed towns.;Latin;;;;FORME PARTICOLARI DI RAPPRESENTAZIONE/NARRAZIONE→Enumerazione dei danni e delle vittime;https://core.ac.uk/download/pdf/33302043.pdfhttps://storing.ingv.it/cfti/cfti5/pdf_T/003003-145051_T.pdf
M-1542-ES-06B7;1542 Sicily Earthquake;Palermo, Archivio di Stato di Palermo, Real cancelleria, vol.327 (1542-1543);Cardona, Alfonso (President of the Kingdom of Sicily);Moncada, Francesco;1542;Palermo;;;Appointment of Moncada as the city's vicar and captain of arms to lead the population back to Syracuse.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;Recuperare il documento o una trascrizione di esso.
M-1548-BA-0846;1548 Barcelona Flood;Barcelona, Arxiu Històric de la Ciutat, Registre de Deliberacions, 1 B. II-60, f. 75;Consell de Cent;;1548;Barcelona;;;The Consell de Cent orders the reconstruction of the stone bridge that the floods of the Llobregat River have demolished in El Prat, at the mouth of the river, near Barcelona.;Catalan;;;https://catalegarxiumunicipal.bcn.cat/ms-opac/image-file/byte?f=/opt/baratz/mediasearch/cache/raw/1/00000455/1109561/2014991111111.pdf;;
M-1552-RS-08C3;1552 Roses Flood;Simancas, Archivo General de Simancas, Estado, Leg. 310, s/n;Ávila, Francisco de;Marquis of Aguilar;1552;Roses;;Barcelona;The great floods that occurred in Roses have endangered the fortification works carried out in that place. The overflowing streams have washed away a large number of olive trees and houses.;Spanish;;;;;
M-1552-RS-08C4;1552 Roses Flood;Simancas, Archivo General de Simancas, Estado, Leg. 310, nº 19;Ávila, Francisco de;Marquis of Aguilar;1552;Roses;;Barcelona;The storms have prevented the arrival of the boats to the Medes Islands, with the necessary construction material for their fortification.;Spanish;;;;;
M-1554-EMP-08C8;1554 Empordà Flood;Simancas, Archivo General de Simancas, Estado, Leg. 316, nº 99;Lord of San Jorge;;1554;Barcelona;;;The floods in the Empordà, especially in the county of Empuries, have caused great damage to the salt flats of the Duke of Cardona, as well as to the fishing ponds and mills.;Spanish;;;;;
M-1554-EMP-08C9;1554 Empordà Flood;Simancas, Archivo General de Simancas, Estado, Leg. 317, nº 125;Muñoz de Salazar, don Juan;Vázquez de Molina, Juan;1554;Perpignan;;Barcelona;Don Juan Muñoz de Salazar reports the great difficulties they have had to reach Perpignan due to the great floods and that all the rivers were overflowing.  He and his soldiers nearly drowned.;Spanish;;;;;
M-1557-PA-037F;1557 Palermo Flood;Madrid, Biblioteca de la Real Academia de la Historia, Colección Salazar y Castro, A-60, ff 160-161, 163;De Aragona Tagliavia, Carlo (Marquis of Terranova);Perrenot de Granvelle, Antoine (Counsellor of Charles V);1557;Messina;1557;Brussels;Handwritten letter containing some concise news about Sicily and the actions undertaken by Ottoman flotillas, and a quick mention of the Palermo flood. Attached to the letter is a copy of a handwritten report, entitled 'Avviso del Diluvio successo nella Città di Palermo a XXVII di Settembre', sent from Palermo to Carlo De Aragona on September 27;Italian;M-1557-PA-0380 / 1557 Palermo Flood / Handwritten report entitled 'Avviso del Diluvio successo nella Città di Palermo a XXVII di Settembre', from Palermo. The report describes the event, the damages and the victims in a fairly aseptic but detailed manner (This document includes);;;;
M-1557-PA-0380;1557 Palermo Flood;Madrid, Biblioteca de la Real Academia de la Historia, Colección Salazar y Castro, A-60, ff 160-163;Unknown;De Aragona Tagliavia, Carlo (Marquis of Terranova);1557;Palermo;;Messina;Handwritten report entitled 'Avviso del Diluvio successo nella Città di Palermo a XXVII di Settembre', from Palermo. The report describes the event, the damages and the victims in a fairly aseptic but detailed manner;Italian;M-1557-PA-037F / 1557 Palermo Flood / Handwritten letter containing some concise news about Sicily and the actions undertaken by Ottoman flotillas, and a quick mention of the Palermo flood. Attached to the letter is a copy of a handwritten report, entitled 'Avviso del Diluvio successo nella Città di Palermo a XXVII di Settembre', sent from Palermo to Carlo De Aragona on September 27 (This document is included in);;;;
M-1557-TE-0918;1557 Tungurahua Eruption;Madrid, Biblioteca Nacional de España, Ms. 3064, fols. 290-295;Castillo, Juan Pinan (Corregidor);Consejo de Indias;1606;Quito;;Madrid;In this geographical report relación geográfica titled Descripción de la Villa de Villar Don Pardo, the author describes the volcanoes around the city of Villar don Pardo and describes an Eruption that occurred several decades earlier and its effects on the territory;Spanish;;;;COMUNITÀ/ EFFETTI SOCIALI→Rievocazione del disastro a distanza di tempo;
M-1560-AG-08CA;1560 Aragon Flood;Barcelona, Archivo de la Corona de Aragón, Real Cancillería, Reg. 4346, ff. 85-86;Philip II;;1560;Toledo;;;The storms cause the flooding of the Jalón River that endangers the transit of people. A courier of the king drowns with his horse.;Spanish;;;http://pares.mcu.es/ParesBusquedas20/catalogo/show/2163069;;
M-1560-BA-084B;1560 Barcelona Flood;Barcelona, Arxiu Històric de la Ciutat, Registre de Deliberacions, 1 B. II-69, f. 68v;Consell de Cent;;1560;Barcelona;;;The Consell de Cent orders repairs to the Àngel and Jonqueres entrance gates, which suffered a lot of damage from past rains and floods.;Catalan;;;https://catalegarxiumunicipal.bcn.cat/ms-opac/image-file/byte?f=/opt/baratz/mediasearch/cache/raw/1/00000455/1109727/2019934111111.pdf;;
M-1560-CA-0381;1560 Catalonia Earthquake;Valencia, Arxiu Municipal, Pregones o crides, x.x-1, ff. 138v-139v;Cabildo of Valencia;;1560;Valencia;;;Municipal proclamation on procession against Catalan Earthquake;Catalan;;;;;
M-1561-AR-08CB;1561 Arbúcies Flood;Barcelona, Archivo de la Corona de Aragón, Real Cancillería, Reg. 4297, ff. 11-12;Philip II;;1561;Toledo;;;The avenues of the Arbúcies stream prevent the passage of travelers, so the construction of a new bridge is ordered.;Spanish;;;http://pares.mcu.es/ParesBusquedas20/catalogo/show/2234763;;
M-1566-CE-091A;1566 Cauca Earthquake;Seville, Archivo General de Indias, Quito, 215, L.1, fols. 85r-86v;"Philip II; Consejo de Indias";Royal officials of Popayán;1569;Madrid;;;"Real Cédula Royal Decree sent to the royal officials of Popayán in reply to their request, in which they are ordered to send a list of the amounts that have been drawn on the royal treasury and to whom they have been drawn; that it is necessary to repair the building where the treasury and the foundry are located, which have been destroyed by an Earthquake; that they take care that no one collects the chamber fines without a special royal commission; as for the reward they request, it will be taken into account when appropriate";Spanish;"M-1566-CE-091B / 1566 Cauca Earthquake / A 16-page document written by royal officials Luis de Guevara, Sebastián de Magaña and Miguel de Lersundi, regarding fiscal and monetary matters, relations with indigenous people, etc. The news of the Earthquake is only given on page 12: there was an Earthquake at the beginning of the previous year (1566), several buildings in the city and neighbouring pueblos collapsed or were damaged, especially those that hosted the royal treasury. The officials have bought houses for the royal treasury and for the foundry, which was very expensive. (This document mentions); M-1566-CE-091C / 1566 Cauca Earthquake / Letter from the royal officials of Popayán Sebastián de Magaña and Luis de Guevara on different fiscal and financial matters. Among other things, they inform that the royal houses, recently repaired, have been very badly damaged by the Earthquake, so it is preferable to buy new ones; that they do not send gold because they have to pay the salaries of the officials and most of it is in the Cartago treasury, from which they have been stripped; the ordinance that orders all the gold that is taken out to be melted down and marked is not observed. (This document is mentioned in)";;http://pares.mcu.es/ParesBusquedas20/catalogo/description/411346;;
M-1566-CE-091B;1566 Cauca Earthquake;Seville, Archivo General de Indias, Quito, 19, n. 75, fols. 1-16;Royal officials of Popayán;Consejo de Indias;1567;Popayán;;Madrid;A 16-page document written by royal officials Luis de Guevara, Sebastián de Magaña and Miguel de Lersundi, regarding fiscal and monetary matters, relations with indigenous people, etc. The news of the Earthquake is only given on page 12: there was an Earthquake at the beginning of the previous year (1566), several buildings in the city and neighbouring pueblos collapsed or were damaged, especially those that hosted the royal treasury. The officials have bought houses for the royal treasury and for the foundry, which was very expensive.;Spanish;"M-1566-CE-091A / 1566 Cauca Earthquake / Real Cédula Royal Decree sent to the royal officials of Popayán in reply to their request, in which they are ordered to send a list of the amounts that have been drawn on the royal treasury and to whom they have been drawn; that it is necessary to repair the building where the treasury and the foundry are located, which have been destroyed by an Earthquake; that they take care that no one collects the chamber fines without a special royal commission; as for the reward they request, it will be taken into account when appropriate (This document is mentioned in); M-1566-CE-091C / 1566 Cauca Earthquake / Letter from the royal officials of Popayán Sebastián de Magaña and Luis de Guevara on different fiscal and financial matters. Among other things, they inform that the royal houses, recently repaired, have been very badly damaged by the Earthquake, so it is preferable to buy new ones; that they do not send gold because they have to pay the salaries of the officials and most of it is in the Cartago treasury, from which they have been stripped; the ordinance that orders all the gold that is taken out to be melted down and marked is not observed. (This document is mentioned in)";;http://pares.mcu.es/ParesBusquedas20/catalogo/show/414246?nm;;
M-1566-CE-091C;1566 Cauca Earthquake;Seville, Archivo General de Indias, Quito, 19, n. 80;Royal officials of Popayán;Consejo de Indias;1571;Popayán;;Madrid;"Letter from the royal officials of Popayán Sebastián de Magaña and Luis de Guevara on different fiscal and financial matters. Among other things, they inform that the royal houses, recently repaired, have been very badly damaged by the Earthquake, so it is preferable to buy new ones; that they do not send gold because they have to pay the salaries of the officials and most of it is in the Cartago treasury, from which they have been stripped; the ordinance that orders all the gold that is taken out to be melted down and marked is not observed.";Spanish;"M-1566-CE-091A / 1566 Cauca Earthquake / Real Cédula Royal Decree sent to the royal officials of Popayán in reply to their request, in which they are ordered to send a list of the amounts that have been drawn on the royal treasury and to whom they have been drawn; that it is necessary to repair the building where the treasury and the foundry are located, which have been destroyed by an Earthquake; that they take care that no one collects the chamber fines without a special royal commission; as for the reward they request, it will be taken into account when appropriate (This document mentions); M-1566-CE-091B / 1566 Cauca Earthquake / A 16-page document written by royal officials Luis de Guevara, Sebastián de Magaña and Miguel de Lersundi, regarding fiscal and monetary matters, relations with indigenous people, etc. The news of the Earthquake is only given on page 12: there was an Earthquake at the beginning of the previous year (1566), several buildings in the city and neighbouring pueblos collapsed or were damaged, especially those that hosted the royal treasury. The officials have bought houses for the royal treasury and for the foundry, which was very expensive. (This document is a follow-up of)";;http://pares.mcu.es/ParesBusquedas20/catalogo/show/414251?nm;;
M-1566-CLL-08EA;1566 Colliure Flood;Barcelona, Archivo de la Corona de Aragón, Real Cancilleria, Reg. 4031, f. 248;Philip II;;1566;El Bosque de Segovia;;Barcelona;The municipal authorities of Colliure 'jurats' request to be exempt from contributions for the fortifications of Perpignan because the walls of the town have been destroyed by the great floods of the past years and need to be repaired.;Spanish;;;http://pares.mcu.es/ParesBusquedas20/catalogo/show/2224034;;
M-1566-GI-08EB;1566 Girona Flood;Barcelona, Archivo de la Corona de Aragón, Real Cancillería, Reg. 4305,;Philip II;;1566;El Bosque de Segovia;;Barcelona;The municipal authorities of Girona 'jurats' say that due to the poverty suffered by the city they cannot rebuild the walls due to the great floods of the river Ter.;Spanish;;;http://pares.mcu.es/ParesBusquedas20/catalogo/show/2224038;;
M-1566-PE-090A;1566 Pichincha Eruption;Seville, Archivo General de Indias, Patronato, Leg. 28, 20;Villasante, Salazar de  (Quito oidor);Consejo de Indias;1570;Quito;;Madrid;In this geographical report relación geográfica, the author (formerly governor then auditor in Quito) describes the volcanoes around Quito and describes several Eruptions, one of which he personally witnessed;Spanish;;"1534 Cotopaxi Eruption;1541 Guatemala Earthquake";;INTERPRETAZIONE→Osservazioni empiriche;
