Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1659-CA-03FE;1659 Calabria Earthquake;Simancas, Archivo General de Simancas, Secretarias Provinciales, 30, s.f.;Consejo de Italia;Philip IV;1660;Madrid;1660;Madrid;Debate about news by Viceroy of Naples on Calabria Earthquake;Spanish;"M-1659-CA-03FB / 1659 Calabria Earthquake / Report on Calabria Earthquake, transmission news from Calabria to Naples (This document mentions); M-1659-CA-067E / 1659 Calabria Earthquake / Written advice from the Council of Italy on post-Earthquake reconstruction in Calabria, prompted by the plea of the procurator of the convent of S. Domenico di Soriano. The Council proposes to the Sovereign to grant aid to the Convent, since it is an institution worthy of royal mercy. However, the Council proposes a remedy to fund the reconstruction without perpetually damaging the royal finances (This document is mentioned in)";;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1659-CA-03FF;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Partium, vol. 533;Consiglio Collaterale;De Marinis, Antonio Donato (Special commissioner);1659;Naples;;;Special mandate awarded to Antonio Donato de Marinis - special commissioner on Earthquake;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1659-CA-067E;1659 Calabria Earthquake;Simancas, Archivo General de Simancas, Secretarías Provinciales, Nápoles, legajo 30, fol. 180;Consejo de Italia;Philip IV;1660;Madrid;;Madrid;Written advice from the Council of Italy on post-Earthquake reconstruction in Calabria, prompted by the plea of the procurator of the convent of S. Domenico di Soriano. The Council proposes to the Sovereign to grant aid to the Convent, since it is an institution worthy of royal mercy. However, the Council proposes a remedy to fund the reconstruction without perpetually damaging the royal finances;Spanish;"M-1659-CA-03FC / 1659 Calabria Earthquake / Report of damages in Calabria Ultra Cities and Towns (This document mentions); M-1659-CA-03FD / 1659 Calabria Earthquake / Report about damages in Calabrian Convent, San Domenico Soriano (This document mentions); M-1659-CA-03FE / 1659 Calabria Earthquake / Debate about news by Viceroy of Naples on Calabria Earthquake (This document mentions)";;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1659-CA-0680;1659 Calabria Earthquake;Simancas, Archivo General de Simancas, Secretarías Provinciales, Nápoles, legajo 30, fol. 183;Consejo de Italia;Philip IV;1660;Madrid;;Madrid;On the basis of the report made by Judge Capece Galeota on the damage suffered by the Convent of St. Domenico, the Council proposes a solution to grant the tax relief that will be necessary for reconstruction, without prejudice to tax revenues ;Spanish;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07CC;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Partium, vol. 537;Consiglio Collaterale;Concublet, Francesco (Marquis of Arena);1660;Naples;;Arena;Decree of the Collaterale on granting the Marquis of Arena a one-year extension in the payment of his debts following the damage caused by the Earthquake of 5 November 1659.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07CD;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Partium, vol. 538;Consiglio Collaterale;Marzano, Francesco (Captain);1660;Naples;;Arena;Decree of the Collaterale concerning the granting to Captain Francesco Marzano of a one-year extension in the payment of rent for the fief of Arena following the damage caused by the Earthquake of 5 November 1659.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07CE;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Partium, vol. 538;Consiglio Collaterale;Ravaschieri (Prince of Satriano);1660;Naples;;Satriano;Decree of the Collaterale concerning the granting to the Prince of Satriano of a one-year extension in the payment of debts due to the damage caused by the Earthquake of 5 November 1659.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07CF;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Consiglio, Notamenti, vol. 63;Consiglio Collaterale;Concublet, Francesco (Marquis of Arena);1659;Naples;;;Memorandum concerning the Marquis of Arena's request for deferred payment of debts following the damage caused to his fief by the Earthquake of 5 November 1659.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07D0;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio, Notamenti, vol. 64;Consiglio Collaterale;Ravaschieri (Prince of Satriano);1660;Naples;;;Memorandum concerning the Prince of Satriano's request for deferred payment of debts following the damage caused to his fiefdom by the Earthquake of 5 November 1659.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07D1;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Consiglio, Notamenti, vol. 64;Consiglio Collaterale;Marzano, Francesco;1660;Naples;;;Memorandum concerning the request for deferred payment of debts by Francesco Marzano, tenant of the fief of Arena, following the damage caused to his fief by the Earthquake of 5 November 1659.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07D3;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Materia feudale, Relevi e informazioni, vol. 360, fasc. 10;"Sances, Pietro (Sindaco of Arena); Annetta, Nicola di (Elected of Arena); Fida, Giardi (Elected of Arena)";Regia Camera della Sommaria;1662;Arena;;Naples;Testimony of the Sindaco and the elected of Arena on the decrease of the emphyteutic tithes following the losses caused by the Earthquake of 1659 and the previous plague.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1659-CA-07D4;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Materia feudale, Relevi e informazioni, vol. 360, fasc. 10;Marino, Domenico (Treasurer of the fief of Arena);Regia Camera della Sommaria;1662;Arena;;Naples;Testimony of the treasurer of Arena on the decrease of emphyteutic tithes following the losses caused by the 1659 Earthquake and the previous plague.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1659-CA-07D6;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Materia feudale, Relevi e informazioni, vol. 360, fasc. 10;Concublet, Andrea (Marquis of Arena);Regia Camera della Sommaria;1662;Arena;;Naples;Settlement of the feudal right of succession presented by Marquis Andrea Concublet to the Camera della Sommaria on the fief of Arena, whose tithes had decreased following the losses caused by the Earthquake of 1659 and the previous plague.;Italian;"M-1659-CA-07D7 / 1659 Calabria Earthquake / Notification of the Camera della Sommaria concerning the settlement of the feudal right of succession presented by Marquis Andrea Concublet on the fief of Arena, whose tithes had decreased following the losses caused by the Earthquake of 1659 and the previous plague. (This document is mentioned in); M-1659-CA-07D8 / 1659 Calabria Earthquake / Notification of the revenues reported to the Camera della Sommaria by Marquis Andrea Concublet on the fief of Arena, whose tithes had decreased following the losses caused by the Earthquake of 1659 and the previous plague. (This document is mentioned in)";;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07D7;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Materia feudale, Relevi e informazioni, vol. 360, fasc. 10;Regia Camera della Sommaria;;1662;Naples;;;Notification of the Camera della Sommaria concerning the settlement of the feudal right of succession presented by Marquis Andrea Concublet on the fief of Arena, whose tithes had decreased following the losses caused by the Earthquake of 1659 and the previous plague.;Italian;M-1659-CA-07D6 / 1659 Calabria Earthquake / Settlement of the feudal right of succession presented by Marquis Andrea Concublet to the Camera della Sommaria on the fief of Arena, whose tithes had decreased following the losses caused by the Earthquake of 1659 and the previous plague. (This document mentions);;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07D8;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Materia feudale, Relevi e informazioni, vol. 360, fasc. 10;Regia Camera della Sommaria;;1662;Naples;;;Notification of the revenues reported to the Camera della Sommaria by Marquis Andrea Concublet on the fief of Arena, whose tithes had decreased following the losses caused by the Earthquake of 1659 and the previous plague.;Italian;M-1659-CA-07D6 / 1659 Calabria Earthquake / Settlement of the feudal right of succession presented by Marquis Andrea Concublet to the Camera della Sommaria on the fief of Arena, whose tithes had decreased following the losses caused by the Earthquake of 1659 and the previous plague. (This document mentions);;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07D9;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Materia feudale, Relevi e informazioni, vol. 360, fasc. 10;Regia Camera della Sommaria;;1662;Naples;;;Note of the expenses communicated to the Camera della Sommaria by Marquis Andrea Concublet incurred for the maintenance of the property of the fief of Arena damaged by the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1659-CA-07E1;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, Viglietti originali, fascio 243;Franciscans of Stignano;Bracamonte Guzmán, Gaspar de, Count of Peñaranda (Viceroy of the Kingdom of Naples);1659;;;;Petition of the Franciscans of Stignano asking for iron chains to repair the convent severely damaged by the Earthquake of 5 November 1659.;Italian;M-1659-CA-07E2 / 1659 Calabria Earthquake / Petition of the Provincial Father of the Franciscans of Calabria Ultra concerning the request for iron chains to repair the convents of the order damaged by the Earthquake of 5 November 1659. (This document is included in);;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1659-CA-07E2;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, Viglietti originali, fascio 243;Provincial Father of the Franciscans of Calabria Ultra;Bracamonte Guzmán, Gaspar de, Count of Peñaranda (Viceroy of the Kingdom of Naples);1660;;;Naples;Petition of the Provincial Father of the Franciscans of Calabria Ultra concerning the request for iron chains to repair the convents of the order damaged by the Earthquake of 5 November 1659.;Spanish;M-1659-CA-07E1 / 1659 Calabria Earthquake / Petition of the Franciscans of Stignano asking for iron chains to repair the convent severely damaged by the Earthquake of 5 November 1659. (This document includes);;;RISPOSTE ISTITUZIONALI→Pianificazione urbana e architettonica;
M-1659-CA-07E3;1659 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, Viglietti originali,  fascio 250;Regia Camera della Sommaria;Bracamonte Guzmán, Gaspar de, Count of Peñaranda (Viceroy of the Kingdom of Naples);1660;Naples;;;Negative report from the Camera della Sommaria on the request by the Università of Paola to defer payment of taxes, as the city was not damaged by the plague or Earthquake in such a way as to prevent it from paying its debts.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1659-CA-07EE;1659 Calabria Earthquake;Vatican City, Biblioteca Apostolica Vaticana, Manoscritti, Vaticani Latini, 10444, c. 32;Unknown;;1659;Terranova Sappo Minulio;;;A report written by an anonymous clergyman from Terranova a few days after the Earthquake of 5 November 1659 on the damage caused by the Earthquake to the bell tower of the Celestine monastery in Terranova, the convents of St. Domenico in Soriano Calabro and the Carthusian monastery of St. Stefano del Bosco, and the bishop's palace in Mileto.;Italian;;1638 Calabria Earthquake;;COMUNITÀ/ EFFETTI SOCIALI→Manifestazioni di devozione e pentimento;
M-1659-CA-07F1;1659 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol. 61 D, letter attached to the dispatch from the Apostolic Nuncio Giulio Spinola Archbishop of Laodicea to the Secretary of State Cardinal Giulio Rospigliosi dated 29 November 1659;Baldasare di San Pietro (Prior of the Discalced Carmelites of Catanzaro);Ottato di San Carlo (Provincial Father of the Discalced Carmelites in Naples);1659;Catanzaro;;Naples;Report written by the prior father of the Discalced Carmelites of Catanzaro on the damage caused by the Earthquake to church buildings in the affected areas.;Italian;M-1659-CA-07F9 / 1659 Calabria Earthquake / The Apostolic Nuncio informs of the mission of Donato Antonio de Marinis to report on the Earthquake damage. He also reports that the frightened population continues to remain in the countryside, despite the suffering and outbreaks of disease. (This document is attached to);;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1659-CA-07F3;1659 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol. 61 D, letter attached to the dispatch from the Apostolic Nuncio Giulio Spinola Archbishop of Laodicea to the Secretary of State Cardinal Giulio Rospigliosi dated 13 December 1659;Colelli, Giacinto (Clergyman);Spinola, Giulio (Apostolic Nuncio);1659;Nicastro;;Naples;Report written by a clergyman from Nicastro on the news received so far on the damage caused by the Earthquake and the areas affected.;Italian;;1638 Calabria Earthquake;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1659-CA-07F4;1659 Calabria Earthquake;Vatican City, Archivio Apostolico Vaticano, Segreteria di Stato, Napoli, vol. 61 D;Spinola, Giulio (Apostolic Nuncio);Rospigliosi, Giulio (Cardinal Secretary of State);1659;Naples;;Rome;The letter from the Apostolic Nuncio reports the action taken by the Cardinal Archbishop of Naples to implore God's help to protect this city from every calamity and especially the Earthquake that is still sometimes felt in Calabria citra.;Italian;;;;FORME PARTICOLARI DI RAPPRESENTAZIONE/NARRAZIONE→Invocazione alla divinità;
